name,entryType,startTime,duration,initiatorType,nextHopProtocol,workerStart,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,transferSize,encodedBodySize,serverTiming,unloadEventStart,unloadEventEnd,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd,type,redirectCount
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,760.70000000298,navigation,http/1.1,0,0,0,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,1.60000000149012,444.89999999851,453,15503,15203,91657,,454.10000000149,516.5,535.39999999851,628.20000000298,760.60000000149,760.70000000298,760.70000000298,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,762.39999999851,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.800000004470348,379.39999999851,380.20000000298,15208,14908,91301,,382.39999999851,435.39999999851,453,547.30000000447,762.39999999851,762.39999999851,762.39999999851,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,553.40000000596,navigation,http/1.1,0,0,0,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.900000005960465,245.20000000298,245.80000000447,15247,14947,91340,,247.90000000596,298.30000000447,309.90000000596,398.20000000298,553.30000000447,553.30000000447,553.40000000596,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,532.40000000596,navigation,http/1.1,0,0,0,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.300000004470348,0.900000005960465,275.90000000596,277.90000000596,15462,15162,91598,,278.90000000596,315.10000000149,316.10000000149,418.400000005961,532.30000000447,532.30000000447,532.40000000596,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,788.10000000149,navigation,http/1.1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1.10000000149012,321.29999999702,323.79999999702,15382,15082,91509,,326.29999999702,366.60000000149,367.70000000298,466.89999999851,788,788.10000000149,788.10000000149,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,736.29999999702,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.899999998509884,272.70000000298,275.89999999851,15454,15154,91588,,275.60000000149,305.79999999702,306.89999999851,401.5,736.20000000298,736.20000000298,736.29999999702,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,773.19999999553,navigation,http/1.1,0,0,0,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,1.29999999701977,503.29999999702,504.89999999851,15429,15129,91557,,510.39999999851,561,562.10000000149,659.29999999702,773.19999999553,773.19999999553,773.19999999553,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,819.20000000298,navigation,http/1.1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1.10000000149012,453.39999999851,458.5,15395,15095,91515,,463.29999999702,521.89999999851,540.10000000149,637.20000000298,819.10000000149,819.10000000149,819.20000000298,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,784.10000000149,navigation,http/1.1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1,312.39999999851,313.20000000298,15371,15071,91493,,317.10000000149,349.39999999851,350.60000000149,446.89999999851,783.89999999851,783.89999999851,784.10000000149,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,832.79999999702,navigation,http/1.1,0,0,0,0.199999995529652,0.199999995529652,0.199999995529652,0.199999995529652,0.199999995529652,0.199999995529652,0.699999995529652,522.29999999702,522.79999999702,15520,15220,91673,,524.79999999702,572.29999999702,599.19999999553,693.19999999553,832.69999999553,832.69999999553,832.79999999702,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,618.5,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.899999998509884,256.20000000298,256.79999999702,15257,14957,91357,,258.89999999851,294,295,389.10000000149,618.39999999851,618.5,618.5,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,610.29999999702,navigation,http/1.1,0,0,0,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,0.600000001490116,1.10000000149012,249.39999999851,252.5,15413,15113,91542,,252.10000000149,286.60000000149,287.60000000149,378.20000000298,610.20000000298,610.29999999702,610.29999999702,navigate,0
https://www.qa02.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,837.10000000149,navigation,http/1.1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1.19999999552965,554.60000000149,556.10000000149,15529,15229,91674,,561.39999999851,613.79999999702,614.89999999851,714.39999999851,837,837,837.10000000149,navigate,0
