name,entryType,startTime,duration,initiatorType,nextHopProtocol,workerStart,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,transferSize,encodedBodySize,serverTiming,unloadEventStart,unloadEventEnd,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd,type,redirectCount
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,934.100000008941,navigation,http/1.1,0,0,0,1,1,1,1,1,1,1.70000000298023,673.800000011921,675,17357,17057,96379,,679.600000008941,732.70000000298,733.800000011921,811.800000011921,934,934.100000008941,934.100000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,601.20000000298,navigation,http/1.1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1.5,357.79999999702,364,17221,16921,96221,,364.100000008941,409.70000000298,410.900000005961,481.400000005961,601.100000008941,601.100000008941,601.20000000298,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,508.600000008941,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,1,254.90000000596,256,17223,16923,96233,,258.29999999702,305.70000000298,306.90000000596,377.70000000298,508.5,508.600000008941,508.600000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,652.5,navigation,http/1.1,0,0,0,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,1.5,261.40000000596,265.40000000596,17268,16968,96281,,266.20000000298,314.40000000596,315.600000008941,385.20000000298,652.400000005961,652.400000005961,652.5,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,925.79999999702,navigation,http/1.1,0,0,0,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,0.799999997019768,2.19999998807907,668,675.199999988079,17110,16810,96092,,675.899999991059,723.199999988079,724.29999999702,793.29999999702,925.699999988079,925.79999999702,925.79999999702,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,542.40000000596,navigation,http/1.1,0,0,0,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,2,289.100000008941,292.20000000298,17109,16809,96097,,298,347.20000000298,348.29999999702,417.5,542.29999999702,542.29999999702,542.40000000596,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,509.5,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.899999991059303,256.20000000298,262,17354,17054,96374,,263.5,308.5,309.79999999702,380.59999999404,509.399999991059,509.399999991059,509.5,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,667.20000000298,navigation,http/1.1,0,0,0,1,1,1,1,1,1,1.79999999701977,389.79999999702,394.90000000596,17097,16797,96064,,392.20000000298,430.900000005961,432,503.90000000596,667.100000008941,667.20000000298,667.20000000298,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1568.20000000298,navigation,http/1.1,0,0,0,2.29999999701977,2.29999999701977,2.29999999701977,2.29999999701977,2.29999999701977,2.29999999701977,3.70000000298023,1285.09999999404,1364.5,17303,17003,96305,,1292.59999999404,1364.70000000298,1366,1438.59999999404,1568.09999999404,1568.09999999404,1568.20000000298,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,726.29999999702,navigation,http/1.1,0,0,0,1.20000000298023,1.20000000298023,1.20000000298023,1.20000000298023,1.20000000298023,1.20000000298023,2,308.79999999702,317,17106,16806,96085,,313.29999999702,370.09999999404,371.20000000298,441.20000000298,726.20000000298,726.29999999702,726.29999999702,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,707.40000000596,navigation,http/1.1,0,0,0,0.600000008940697,0.600000008940697,0.600000008940697,0.600000008940697,0.600000008940697,0.600000008940697,1.79999999701977,376.70000000298,378.29999999702,17367,17067,96400,,380.90000000596,430.400000005961,431.5,500.90000000596,707.40000000596,707.40000000596,707.40000000596,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1464.20000000298,navigation,http/1.1,0,0,0,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,1.20000000298023,574.5,655.900000005961,17115,16815,96097,,581.20000000298,667.20000000298,668.300000011921,739.70000000298,1464.10000000894,1464.10000000894,1464.20000000298,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,690.29999999702,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,1,409.5,415.5,17194,16894,96192,,415.70000000298,467.70000000298,468.79999999702,545,690.29999999702,690.29999999702,690.29999999702,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,560.900000005961,navigation,http/1.1,0,0,0,1,1,1,1,1,1,1.6000000089407,287.5,289.79999999702,17408,17108,96435,,294,340.600000008941,341.79999999702,418.100000008941,560.900000005961,560.900000005961,560.900000005961,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,629.79999999702,navigation,http/1.1,0,0,0,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,1,316.399999991059,321.59999999404,17184,16884,96176,,321.699999988079,375.899999991059,377,448.09999999404,629.79999999702,629.79999999702,629.79999999702,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,508.100000008941,navigation,http/1.1,0,0,0,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,2.80000001192093,259.100000008941,265,17391,17091,96417,,264.90000000596,317.5,318.5,389.300000011921,508.100000008941,508.100000008941,508.100000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,538.5,navigation,http/1.1,0,0,0,3.29999999701977,3.29999999701977,3.29999999701977,3.29999999701977,3.29999999701977,3.29999999701977,4.79999999701977,274.29999999702,274.79999999702,17344,17044,96358,,276.09999999404,310.399999991059,311.29999999702,385.59999999404,538.399999991059,538.399999991059,538.5,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1149.79999999702,navigation,http/1.1,0,0,0,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,1.40000000596046,2.79999999701977,866.70000000298,869.400000005961,17251,16951,96252,,873.90000000596,926.70000000298,927.79999999702,1002.79999999702,1149.79999999702,1149.79999999702,1149.79999999702,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,542.09999999404,navigation,http/1.1,0,0,0,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.900000005960465,298,298.79999999702,17195,16895,96184,,300.09999999404,342.90000000596,343.90000000596,420.70000000298,542,542,542.09999999404,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,487.90000000596,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.900000005960465,238.29999999702,239.100000008941,17153,16853,96136,,241.40000000596,279.90000000596,281.20000000298,353.5,487.79999999702,487.79999999702,487.90000000596,navigate,0
chromium,,,745.740000002086,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,790,navigation,http/1.1,0,0,0,1,1,1,1,1,1,4,291,292,18774,16947,96254,,296,380,433,509,779,779,790,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,769,navigation,http/1.1,0,0,0,0,0,0,0,0,0,4,259,264,18743,16903,96203,,271,346,397,482,759,759,769,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,791,navigation,http/1.1,0,0,0,0,0,0,0,0,0,23,309,310,18866,17031,96348,,313,380,437,511,781,781,791,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,750,navigation,http/1.1,0,0,0,0,0,0,0,0,0,4,417,419,18774,16942,96249,,423,496,548,627,742,742,750,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,630,navigation,http/1.1,0,0,0,0,0,0,0,0,0,2,260,261,18706,16866,96162,,292,352,404,477,621,621,630,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,759,navigation,http/1.1,0,0,0,1,1,1,1,1,1,2,269,269,18902,17070,96398,,273,346,400,477,748,748,759,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,581,navigation,http/1.1,0,0,0,0,0,0,0,0,0,23,263,263,18870,17038,96368,,265,333,385,458,571,571,581,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1001,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,514,516,18850,17004,96317,,521,597,650,730,992,992,1001,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,732,navigation,http/1.1,0,0,0,1,1,1,1,1,1,4,395,395,18874,17032,96370,,402,476,528,604,724,724,732,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,729,navigation,http/1.1,0,0,0,0,0,0,0,0,0,2,388,388,18690,16848,96126,,394,472,525,605,720,720,729,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,541,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,204,208,18865,17023,96342,,211,296,338,411,533,533,541,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,572,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,243,247,18658,16831,96114,,248,308,361,434,558,558,572,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1103,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,281,281,18784,16957,96266,,285,350,403,474,1083,1083,1103,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,1069,navigation,http/1.1,0,0,0,1,1,1,1,1,1,4,455,726,18864,17037,96346,,735,812,865,945,1060,1060,1069,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,799,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,234,234,18804,16969,96281,,239,299,350,431,787,788,799,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,785,navigation,http/1.1,0,0,0,0,0,0,0,0,0,3,440,445,18872,17039,96344,,451,532,584,661,777,777,785,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history,navigation,0,727,navigation,http/1.1,0,0,0,1,1,1,1,1,1,10,384,389,18804,16977,96279,,391,471,524,601,719,719,727,navigate,0
