name,entryType,startTime,duration,initiatorType,nextHopProtocol,workerStart,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,transferSize,encodedBodySize,serverTiming,unloadEventStart,unloadEventEnd,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd,type,redirectCount
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,599,navigation,http/1.1,0,0,0,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,1.09999999403954,365.29999999702,371.399999991059,15937,15637,87721,,371.399999991059,423.79999999702,424.79999999702,463.199999988079,599,599,599,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,537.100000008941,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.799999997019768,292.100000008941,293.20000000298,16072,15772,87887,,296.90000000596,349.79999999702,350.79999999702,381.100000008941,537.100000008941,537.100000008941,537.100000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,499.20000000298,navigation,http/1.1,0,0,0,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,0.700000002980232,2.09999999403954,253.5,254.90000000596,15990,15690,87786,,257.70000000298,303.70000000298,304.79999999702,335.59999999404,499.20000000298,499.20000000298,499.20000000298,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,497.600000008941,navigation,http/1.1,0,0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.900000005960465,243.70000000298,251.300000011921,16131,15831,87968,,251.5,302.40000000596,303.600000008941,333.800000011921,497.5,497.600000008941,497.600000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,515.59999999404,navigation,http/1.1,0,0,0,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,0.399999991059303,1,227.5,228.29999999702,16084,15784,87907,,231.5,278.20000000298,279.29999999702,310,515.5,515.5,515.59999999404,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,719.400000005961,navigation,http/1.1,0,0,0,0.900000005960465,0.900000005960465,0.900000005960465,0.900000005960465,0.900000005960465,0.900000005960465,2.29999999701977,471.100000008941,476.400000005961,16082,15782,87891,,477.29999999702,524.100000008941,525.5,556.100000008941,719.400000005961,719.400000005961,719.400000005961,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,735.600000008941,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,1,487.20000000298,489.600000008941,15980,15680,87763,,496.100000008941,552.900000005961,554.100000008941,589.29999999702,735.600000008941,735.600000008941,735.600000008941,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,466.09999999404,navigation,http/1.1,0,0,0,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465,1.09999999403954,210.59999999404,212,16149,15849,87973,,215.5,267.59999999404,268.59999999404,298.79999999702,466,466.09999999404,466.09999999404,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,494.899999991059,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,1,250.399999991059,251.899999991059,15971,15671,87768,,256.29999999702,305.59999999404,306.79999999702,337.79999999702,494.79999999702,494.79999999702,494.899999991059,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,534.59999999404,navigation,http/1.1,0,0,0,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,0.299999997019768,1,289.5,290.699999988079,15991,15691,87797,,294.29999999702,340.699999988079,341.79999999702,372,534.399999991059,534.5,534.59999999404,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,527.199999988079,navigation,http/1.1,0,0,0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,2.19999998807907,266.5,267.5,15929,15629,87719,,269.79999999702,311,312.09999999404,347.59999999404,527.09999999404,527.199999988079,527.199999988079,navigate,0
https://www.qa01.illinois.camelot.global/account/profile/games/dbg-participation-history/details/26506,navigation,0,422.70000000298,navigation,http/1.1,0,0,0,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.900000005960465,186.300000011921,187.70000000298,15962,15662,87768,,188.300000011921,231.40000000596,232.600000008941,262.90000000596,422.70000000298,422.70000000298,422.70000000298,navigate,0
